Country Name	Series Name	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
Singapore	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	3	3	3
Slovak Republic	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Cost to enforce a contract (% of claim)	25.7	25.7	25.7	25.7	30	30	30	30	30	30	30
Slovak Republic	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Cost to get electricity (% of income per capita)	..	..	..	..	72.4	67.5	61.1	62.4	56.9	56.9	54.8
Slovak Republic	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Cost to register property (% of property value)	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0
Slovak Republic	Cost to start a business (% of income per capita)	5	4.8	4.2	3.3	2	1.3	1.8	1.8	1.5	1.5	1.5
Slovak Republic	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	3	3	3
Slovak Republic	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	29	29
Slovak Republic	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	4.7	4.7	4.7
Slovak Republic	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	6	6	6
Slovak Republic	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	4	4	4
Slovak Republic	Minimum paid-in capital required to start a business (% of income per capita)	41	39.1	34.1	30.4	23.8	22.2	20.9	21.3	19.3	19.2	18.5
Slovak Republic	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	1	1	1	1	1
Slovak Republic	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Procedures required to build a warehouse (number)	10	10	10	10	10	10	10	10	10	10	10
Slovak Republic	Procedures required to connect to electricity (number)	..	..	..	..	5	5	5	5	5	5	5
Slovak Republic	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Procedures required to register property (number)	3	3	3	3	3	3	3	3	3	3	3
Slovak Republic	Procedures required to start a business (number)	9	9	9	6	6	6	6	6	7	7	6
Slovak Republic	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	3	3	3
Slovak Republic	Resolving Insolvency: cost (% of estate)	18	18	18	18	18	18	18	18	18	18	18
Slovak Republic	Resolving Insolvency: recovery rate (cents on the dollar)	38.6	48.1	45.2	45.9	45.9	55.3	54.3	53.6	54.1	54.4	54.7
Slovak Republic	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	13	13	13
Slovak Republic	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Tax payments (number)	32	32	32	32	32	32	32	21	21	21	10
Slovak Republic	Time required to build a warehouse (days)	286	286	286	286	286	286	286	286	286	286	286
Slovak Republic	Time required to connect to electricity (days)	..	..	..	..	147	147	147	128	121	121	121
Slovak Republic	Time required to enforce a contract (days)	565	565	565	565	565	565	565	545	545	705	705
Slovak Republic	Time required to register property (days)	17	17	16.5	16.5	16.5	16.5	16.5	16.5	16.5	16.5	16.5
Slovak Republic	Time required to start a business (days)	27	27	27	17.5	17.5	17.5	17.5	13.5	18.5	11.5	11.5
Slovak Republic	Time to prepare and pay taxes (hours)	325	325	325	325	257	257	231	207	207	207	188
Slovak Republic	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	..	4	4
Slovak Republic	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
Slovak Republic	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	2.5	2.5	2.5
Slovenia	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Cost to enforce a contract (% of claim)	18.6	18.6	18.6	18.6	12.7	12.7	12.7	12.7	12.7	12.7	12.7
Slovenia	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Cost to get electricity (% of income per capita)	..	..	..	..	115.4	122.9	119.1	119.9	120.3	119.3	113.2
Slovenia	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Cost to register property (% of property value)	2	2	2	2	2	2.1	2	2	2	2	2
Slovenia	Cost to start a business (% of income per capita)	12	9.4	8.5	0.1	0	0	0	0	0	0	0
Slovenia	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	1	1	1
Slovenia	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	35	29
Slovenia	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	7.3	7.3	7.3
Slovenia	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	7.7	7.7	7.7
Slovenia	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	6	6	6
Slovenia	Minimum paid-in capital required to start a business (% of income per capita)	17	54	49.8	46.8	43.3	45	43.6	43.9	44.1	44.1	41.8
Slovenia	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	0	0	0	0	1
Slovenia	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Procedures required to build a warehouse (number)	14	14	14	14	13	13	13	13	12	12	12
Slovenia	Procedures required to connect to electricity (number)	..	..	..	..	5	5	5	5	5	5	5
Slovenia	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Procedures required to register property (number)	6	6	6	6	6	6	5	5	5	5	5
Slovenia	Procedures required to start a business (number)	9	9	9	5	3	2	2	2	2	2	2
Slovenia	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	2	2	2
Slovenia	Resolving Insolvency: cost (% of estate)	8	8	8	8	8	4	4	4	4	4	4
Slovenia	Resolving Insolvency: recovery rate (cents on the dollar)	44	44.9	46.6	45.5	45.5	50.9	51.1	49.8	50.1	50.1	88.2
Slovenia	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	11.5	11.5	11.5
Slovenia	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Tax payments (number)	22	22	22	21	21	21	21	10	10	10	10
Slovenia	Time required to build a warehouse (days)	255	255	255	255	254	239.5	239.5	239.5	224.5	224.5	224.5
Slovenia	Time required to connect to electricity (days)	..	..	..	..	38	38	38	38	38	38	38
Slovenia	Time required to enforce a contract (days)	1350	1350	1350	1350	1290	1290	1290	1290	1270	1270	1160
Slovenia	Time required to register property (days)	391	391	391	391	391	112.5	109.5	94.5	79.5	64.5	49.5
Slovenia	Time required to start a business (days)	60	60	60	19	6	6	6	6	6	6	6
Slovenia	Time to prepare and pay taxes (hours)	260	246	246	246	246	245	245	245	245	245	245
Slovenia	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	..	2	0.8
Slovenia	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
Slovenia	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	2	2	2
Solomon Islands	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Cost to enforce a contract (% of claim)	78.9	78.9	78.9	78.9	78.9	78.9	78.9	78.9	78.9	78.9	78.9
Solomon Islands	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Cost to get electricity (% of income per capita)	..	..	..	..	1950.8	2575	2272.4	2044.4	2090.6	1562.8	1383.1
Solomon Islands	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Cost to register property (% of property value)	5.3	5.2	5.1	5	4.8	4.9	4.9	4.8	4.8	4.7	4.7
Solomon Islands	Cost to start a business (% of income per capita)	135.5	117.2	101.8	93.5	70.1	78.5	54.5	47.9	47.5	35.5	31.4
Solomon Islands	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	1	1	1
Solomon Islands	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	109	112
Solomon Islands	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	6.3	6.3	6.3
Solomon Islands	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	3.7	3.7	3.7
Solomon Islands	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	3	3	3
Solomon Islands	Minimum paid-in capital required to start a business (% of income per capita)	0	0	0	0	0	0	0	0	0	0	0
Solomon Islands	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	0	0	0	0	0
Solomon Islands	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Procedures required to build a warehouse (number)	13	13	13	13	13	13	13	13	13	13	13
Solomon Islands	Procedures required to connect to electricity (number)	..	..	..	..	4	4	4	4	4	4	4
Solomon Islands	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Procedures required to register property (number)	10	10	10	10	10	10	10	10	10	10	10
Solomon Islands	Procedures required to start a business (number)	7	7	7	7	7	7	7	7	7	7	7
Solomon Islands	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	0	0	0
Solomon Islands	Resolving Insolvency: cost (% of estate)	38	38	38	38	38	38	38	38	38	38	38
Solomon Islands	Resolving Insolvency: recovery rate (cents on the dollar)	23.3	23.3	23.3	23.6	23.6	23.4	23.8	23.9	24.3	24.4	24.3
Solomon Islands	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	6	6	6
Solomon Islands	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Tax payments (number)	34	34	34	34	34	34	34	34	34	34	34
Solomon Islands	Time required to build a warehouse (days)	98	98	98	98	98	98	98	98	98	98	98
Solomon Islands	Time required to connect to electricity (days)	..	..	..	..	160	160	160	160	160	53	53
Solomon Islands	Time required to enforce a contract (days)	455	455	455	455	455	455	455	455	455	455	455
Solomon Islands	Time required to register property (days)	301	301	301	301	301	87	85	87	86.5	86.5	86.5
Solomon Islands	Time required to start a business (days)	55	55	55	55	55	55	41	7	9	9	9
Solomon Islands	Time to prepare and pay taxes (hours)	80	80	80	80	80	80	80	80	80	80	80
Solomon Islands	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	..	1	1
Solomon Islands	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
Solomon Islands	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Cost to enforce a contract (% of claim)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Cost to get electricity (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Cost to register property (% of property value)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Cost to start a business (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Minimum paid-in capital required to start a business (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Procedures required to build a warehouse (number)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Procedures required to connect to electricity (number)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Procedures required to register property (number)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Procedures required to start a business (number)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Resolving Insolvency: cost (% of estate)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Resolving Insolvency: recovery rate (cents on the dollar)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Tax payments (number)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Time required to build a warehouse (days)	..	..	..	..	..	..	..	..	..	..	..
Somalia	Time required to connect to electricity (days)	..	..	..	..	..	..	..	..	..	..	..
